path,top_component,kind_hint,lines,bytes,review_status,domain,pass_component_audit,pass_behavior_trace,pass_discovery,pass_adversarial_verify,finding_count,last_reviewed_upstream_commit,notes,primary_domain,secondary_domains,classification_confidence,review_treatment
botmaker/src/java/com/twitter/botmaker/function/feature/GetOrElse.java,botmaker,source,96,2873,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/feature/InputFeature.java,botmaker,source,61,2038,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/feature/OutputFeature.java,botmaker,source,61,1684,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/logic/BatchedOr.java,botmaker,source,149,5121,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/logic/Conjunction.java,botmaker,source,158,5022,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/logic/Disjunction.java,botmaker,source,160,5009,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/logic/Equals.java,botmaker,source,48,1391,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/logic/GreaterThan.java,botmaker,source,54,1520,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/logic/GreaterThanOrEquals.java,botmaker,source,54,1539,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/logic/LessThan.java,botmaker,source,54,1514,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/logic/LessThanOrEquals.java,botmaker,source,54,1533,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/logic/NotEquals.java,botmaker,source,63,1745,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/math/Abs.java,botmaker,source,55,1548,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/math/ArithmeticOperation.java,botmaker,source,194,7204,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/math/Ceil.java,botmaker,source,48,1340,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/math/Exp.java,botmaker,source,49,1343,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/math/Floor.java,botmaker,source,49,1347,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/math/Ln.java,botmaker,source,49,1426,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/math/Max.java,botmaker,source,62,1710,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/math/Min.java,botmaker,source,62,1713,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/math/Mod.java,botmaker,source,58,1410,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/math/Negate.java,botmaker,source,54,1358,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/math/Pow.java,botmaker,source,59,1566,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/math/Random.java,botmaker,source,46,1262,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/math/Round.java,botmaker,source,50,1358,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/math/Sqrt.java,botmaker,source,57,1628,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/misc/DebugOutput.java,botmaker,source,60,1673,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/misc/FarmFingerprintAsLong.java,botmaker,source,49,1535,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/misc/GetMurmur3Hashes.java,botmaker,source,56,1813,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/misc/GetStackTrace.java,botmaker,source,49,1414,UNREVIEWED,D11;D16;D18,NO,NO,NO,NO,0,,,D11,D16;D18,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/misc/InstanceOf.java,botmaker,source,53,1719,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/misc/Nop.java,botmaker,source,47,1197,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/misc/Print.java,botmaker,source,54,1510,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/misc/SHA256.java,botmaker,source,51,1560,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/misc/TestRun.java,botmaker,source,89,2515,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,TEST_EVIDENCE
botmaker/src/java/com/twitter/botmaker/function/misc/TypeName.java,botmaker,source,54,1448,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/misc/UUID.java,botmaker,source,47,1259,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/string/Chr.java,botmaker,source,47,1380,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/string/Concat.java,botmaker,source,56,1598,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/string/CosineDist.java,botmaker,source,63,2215,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/string/EndsWith.java,botmaker,source,54,1484,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/string/HammingDist.java,botmaker,source,70,2246,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/string/IndexOf.java,botmaker,source,71,1888,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/string/Join.java,botmaker,source,60,1644,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/string/LastIndexOf.java,botmaker,source,71,1903,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/string/Quotes.java,botmaker,source,51,1384,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/string/RegexExtract.java,botmaker,source,70,2018,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/string/RegexMatch.java,botmaker,source,47,1299,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/string/Replace.java,botmaker,source,70,1905,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/string/SplitString.java,botmaker,source,66,1790,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/string/StartsWith.java,botmaker,source,65,1860,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/string/StrLen.java,botmaker,source,51,1370,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/string/StringFormat.java,botmaker,source,55,1658,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/string/ToLower.java,botmaker,source,49,1361,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/string/ToUpper.java,botmaker,source,50,1363,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/string/Trim.java,botmaker,source,52,1426,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/thrift/FieldAccessor.java,botmaker,source,123,4121,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/thrift/ThriftOperator.java,botmaker,source,140,4428,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/function/thrift/ThriftStructOperator.java,botmaker,source,139,4491,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/runtime/Runtime.java,botmaker,source,5,69,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/java/com/twitter/botmaker/util/TriConsumer.java,botmaker,source,18,415,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/BUILD,botmaker,config_or_build,23,1030,UNREVIEWED,D11;D16;D19,NO,NO,NO,NO,0,,,D11,D16;D19,HIGH,REPRO_BUILD_REVIEW
botmaker/src/scala/com/twitter/botmaker/CONFIG.ini,botmaker,config_or_build,3,21,UNREVIEWED,D11;D16;D17,NO,NO,NO,NO,0,,,D11,D16;D17,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/FunctionUnit.scala,botmaker,source,403,13470,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/FunctionUnitGen.scala,botmaker,source,12644,554425,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/common/AsyncRateLimiter.scala,botmaker,source,131,3535,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/common/BatchDispatcher.scala,botmaker,source,133,3553,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/common/FeatureDataConverter.scala,botmaker,source,568,23313,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/common/RatelimitedLogger.scala,botmaker,source,115,3421,UNREVIEWED,D11;D16;D18,NO,NO,NO,NO,0,,,D11,D16;D18,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/common/TypedFeatureDataInjection.scala,botmaker,source,452,15406,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/common/Using.scala,botmaker,source,160,4123,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/compiler/types/ScalaType.scala,botmaker,source,251,9634,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/loader/Loader.scala,botmaker,source,70,2077,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/loader/Scheduler.scala,botmaker,source,141,4110,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/rule/ActionRateLimiter.scala,botmaker,source,32,886,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/rule/BotMaker.scala,botmaker,source,1072,36991,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/rule/ConfigContainer.scala,botmaker,source,206,7382,UNREVIEWED,D11;D16;D17,NO,NO,NO,NO,0,,,D11,D16;D17,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/rule/DerivedFeatureContainer.scala,botmaker,source,116,3994,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/rule/EventContext.scala,botmaker,source,146,4360,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/rule/EventEvaluator.scala,botmaker,source,32,951,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/rule/EventOutput.scala,botmaker,source,462,14201,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/rule/EventProcessor.scala,botmaker,source,18,434,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/rule/ExceptionCategory.scala,botmaker,source,9,222,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/rule/ExprCache.scala,botmaker,source,107,3240,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/rule/ExtractorVisitorUnit.scala,botmaker,source,11,309,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/rule/FailureCollector.scala,botmaker,source,23,454,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/rule/InputProvider.scala,botmaker,source,96,3088,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/rule/OutputCollector.scala,botmaker,source,27,511,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/rule/Package.scala,botmaker,source,26,602,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/rule/ProfilingCollector.scala,botmaker,source,24,506,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/rule/RuleAst.scala,botmaker,source,411,14593,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/rule/RuleAstExtractorForAnalysis.scala,botmaker,source,91,3274,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/rule/RuleContainer.scala,botmaker,source,349,12754,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/rule/RuleContext.scala,botmaker,source,160,5055,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/rule/RuleEvaluator.scala,botmaker,source,299,9400,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/rule/RuleResult.scala,botmaker,source,7,218,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/rule/StatCollector.scala,botmaker,source,23,426,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/rule/config/SystemConfigs.scala,botmaker,config_or_build,133,4108,UNREVIEWED,D11;D16;D17,NO,NO,NO,NO,0,,,D11,D16;D17,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/rule/function/CacheGet.scala,botmaker,source,90,3524,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/rule/function/CacheSet.scala,botmaker,source,56,2386,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/rule/function/FeatureDataMapToInputFeatures.scala,botmaker,source,31,1246,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/rule/function/GetFunctionOrFeatureDirectUsages.scala,botmaker,source,39,1673,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/rule/function/GetRule.scala,botmaker,source,25,1129,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/rule/function/InputFeatures.scala,botmaker,source,108,3941,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/rule/function/IsFunctionOrFeatureUsed.scala,botmaker,source,29,1179,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/rule/function/ResponseCodes.scala,botmaker,source,422,16878,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/rule/sys/PreEventOutput.scala,botmaker,source,119,3489,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/runtime/BatchQueue.scala,botmaker,source,474,14963,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/runtime/LocalCounter.scala,botmaker,source,457,14904,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/runtime/LocalStore.scala,botmaker,source,375,11784,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/runtime/LogWriter.scala,botmaker,source,172,4751,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/runtime/RegexOptions.scala,botmaker,source,153,5163,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/runtime/RuntimeDebugger.scala,botmaker,source,73,1728,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/runtime/RuntimeFailures.scala,botmaker,source,3,99,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/runtime/ScheduledEvent.scala,botmaker,source,70,2201,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/runtime/ServiceContainer.scala,botmaker,source,55,1532,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/runtime/TwitterRuntime.scala,botmaker,source,144,3870,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/runtime/config/BatchQueueConfigs.scala,botmaker,config_or_build,112,3730,UNREVIEWED,D11;D16;D17,NO,NO,NO,NO,0,,,D11,D16;D17,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/runtime/config/EventTypeConfigs.scala,botmaker,config_or_build,91,2844,UNREVIEWED,D11;D16;D17,NO,NO,NO,NO,0,,,D11,D16;D17,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/runtime/config/LocalCounterConfigs.scala,botmaker,config_or_build,72,2248,UNREVIEWED,D11;D16;D17,NO,NO,NO,NO,0,,,D11,D16;D17,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/runtime/config/LocalStoreConfigs.scala,botmaker,config_or_build,72,2209,UNREVIEWED,D11;D16;D17,NO,NO,NO,NO,0,,,D11,D16;D17,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/runtime/config/LogWriterConfigs.scala,botmaker,config_or_build,43,1335,UNREVIEWED,D11;D16;D17,NO,NO,NO,NO,0,,,D11,D16;D17,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/runtime/config/PackageConfigs.scala,botmaker,config_or_build,57,2062,UNREVIEWED,D11;D16;D17,NO,NO,NO,NO,0,,,D11,D16;D17,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/runtime/config/RegexConfigs.scala,botmaker,config_or_build,54,1422,UNREVIEWED,D11;D16;D17,NO,NO,NO,NO,0,,,D11,D16;D17,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/runtime/config/ScheduledEventConfigs.scala,botmaker,config_or_build,57,1704,UNREVIEWED,D11;D16;D17,NO,NO,NO,NO,0,,,D11,D16;D17,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/runtime/config/ServiceConfigs.scala,botmaker,config_or_build,312,10924,UNREVIEWED,D11;D16;D17,NO,NO,NO,NO,0,,,D11,D16;D17,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/runtime/config/StructTupleTypeConfigs.scala,botmaker,config_or_build,18,533,UNREVIEWED,D11;D16;D17,NO,NO,NO,NO,0,,,D11,D16;D17,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/runtime/config/TeamConfigs.scala,botmaker,config_or_build,43,1098,UNREVIEWED,D11;D16;D17,NO,NO,NO,NO,0,,,D11,D16;D17,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/runtime/config/ThriftTypeConfigs.scala,botmaker,config_or_build,18,498,UNREVIEWED,D11;D16;D17,NO,NO,NO,NO,0,,,D11,D16;D17,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/runtime/function/GetHelp.scala,botmaker,source,33,1062,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
botmaker/src/scala/com/twitter/botmaker/runtime/function/IncrementStat.scala,botmaker,source,42,1576,UNREVIEWED,D11;D16,NO,NO,NO,NO,0,,,D11,D16,HIGH,FULL_SOURCE_REVIEW
