path,top_component,specialist_passes,primary_specialist,review_treatment,all_domains
botmaker/src/java/com/twitter/botmaker/function/Do.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/DoAsync.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/DoSequential.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/FunctionNode.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/FunctionNode0.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/FunctionNode1.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/FunctionNode1O1.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/FunctionNode1O3.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/FunctionNode2.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/FunctionNode2O1.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/FunctionNode3.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/FunctionNode6O5.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/GeneralNode.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/IfThenElse.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/Val.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/Variable.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/With.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/bitwise/BitwiseAnd.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/bitwise/BitwiseInvert.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/bitwise/BitwiseOp.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/bitwise/BitwiseOr.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/bitwise/BitwiseSignedLeftShift.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/bitwise/BitwiseSignedRightShift.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/bitwise/BitwiseUnsignedRightShift.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/bitwise/BitwiseXor.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/bitwise/ReverseBits.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/Any.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/Contains.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/Copy.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/Count.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/Distinct.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/ElementAtIndex.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/Filter.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/First.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/FirstN.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/Flatten.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/Fold.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/ForEach.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/IndexAccessor.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/IsCollection.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/Last.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/LastN.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/ListAppend.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/ListConcat.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/ListJoin.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/ListOperator.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/ListPrepend.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/MapContains.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/MapEntries.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/MapGet.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/MapKeys.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/MapMerge.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/MapOperator.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/MapRemove.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/MapValues.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/PairFirst.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/PairSecond.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/Range.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/SetDiff.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/SetIntersect.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/SetOperator.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/SetSymmetricDiff.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/SetUnion.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/Slice.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/Sort.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/ToStructTuple.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/collection/ToTuple.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/conversion/Cast.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/conversion/FromBase64.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/conversion/FromHex.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/conversion/StringFromBase64.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/conversion/StringToBase64.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/conversion/ThriftFromDict.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/conversion/ToBase64.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/conversion/ToBinary.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/conversion/ToDouble.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/conversion/ToHex.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/conversion/ToList.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/conversion/ToLong.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/conversion/ToMap.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/conversion/ToPair.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/conversion/ToScript.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/conversion/ToSet.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/conversion/ToString.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/conversion/ToThrift.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/datetime/CurrentTimeMs.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/datetime/StringToTimeMs.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/datetime/TimeMsToString.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/exception/Assert.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/exception/Try.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/exception/TryOrElse.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/exception/TryWithStack.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/feature/Exists.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/feature/GetOrElse.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/feature/InputFeature.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/feature/OutputFeature.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/logic/BatchedOr.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/logic/Conjunction.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/logic/Disjunction.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/logic/Equals.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/logic/GreaterThan.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/logic/GreaterThanOrEquals.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/logic/LessThan.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/logic/LessThanOrEquals.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/logic/NotEquals.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/math/Abs.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/math/ArithmeticOperation.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/math/Ceil.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/math/Exp.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/math/Floor.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/math/Ln.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/math/Max.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/math/Min.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/math/Mod.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/math/Negate.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/math/Pow.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/math/Random.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/math/Round.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/math/Sqrt.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/misc/DebugOutput.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/misc/FarmFingerprintAsLong.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/misc/GetMurmur3Hashes.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/misc/GetStackTrace.java,botmaker,S12;S18,S12,FULL_SOURCE_REVIEW,D11;D16;D18
botmaker/src/java/com/twitter/botmaker/function/misc/InstanceOf.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/misc/Nop.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/misc/Print.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/misc/SHA256.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/misc/TestRun.java,botmaker,S12,S12,TEST_EVIDENCE,D11;D16
botmaker/src/java/com/twitter/botmaker/function/misc/TypeName.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/misc/UUID.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/string/Chr.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/string/Concat.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/string/CosineDist.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/string/EndsWith.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/string/HammingDist.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/string/IndexOf.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/string/Join.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/string/LastIndexOf.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/string/Quotes.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/string/RegexExtract.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/string/RegexMatch.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/string/Replace.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/string/SplitString.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/string/StartsWith.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/string/StrLen.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/string/StringFormat.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/string/ToLower.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/string/ToUpper.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/string/Trim.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/thrift/FieldAccessor.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/thrift/ThriftOperator.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/function/thrift/ThriftStructOperator.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/runtime/Runtime.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/java/com/twitter/botmaker/util/TriConsumer.java,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/BUILD,botmaker,S12;S18,S12,REPRO_BUILD_REVIEW,D11;D16;D19
botmaker/src/scala/com/twitter/botmaker/CONFIG.ini,botmaker,S12;S17,S12,FULL_SOURCE_REVIEW,D11;D16;D17
botmaker/src/scala/com/twitter/botmaker/FunctionUnit.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/FunctionUnitGen.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/common/AsyncRateLimiter.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/common/BatchDispatcher.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/common/FeatureDataConverter.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/common/RatelimitedLogger.scala,botmaker,S12;S18,S12,FULL_SOURCE_REVIEW,D11;D16;D18
botmaker/src/scala/com/twitter/botmaker/common/TypedFeatureDataInjection.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/common/Using.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/compiler/types/ScalaType.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/loader/Loader.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/loader/Scheduler.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/rule/ActionRateLimiter.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/rule/BotMaker.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/rule/ConfigContainer.scala,botmaker,S12;S17,S12,FULL_SOURCE_REVIEW,D11;D16;D17
botmaker/src/scala/com/twitter/botmaker/rule/DerivedFeatureContainer.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/rule/EventContext.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/rule/EventEvaluator.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/rule/EventOutput.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/rule/EventProcessor.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/rule/ExceptionCategory.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/rule/ExprCache.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/rule/ExtractorVisitorUnit.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/rule/FailureCollector.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/rule/InputProvider.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/rule/OutputCollector.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/rule/Package.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/rule/ProfilingCollector.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/rule/RuleAst.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/rule/RuleAstExtractorForAnalysis.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/rule/RuleContainer.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/rule/RuleContext.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/rule/RuleEvaluator.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/rule/RuleResult.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/rule/StatCollector.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/rule/config/SystemConfigs.scala,botmaker,S12;S17,S12,FULL_SOURCE_REVIEW,D11;D16;D17
botmaker/src/scala/com/twitter/botmaker/rule/function/CacheGet.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/rule/function/CacheSet.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/rule/function/FeatureDataMapToInputFeatures.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/rule/function/GetFunctionOrFeatureDirectUsages.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/rule/function/GetRule.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/rule/function/InputFeatures.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/rule/function/IsFunctionOrFeatureUsed.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/rule/function/ResponseCodes.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/rule/sys/PreEventOutput.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/runtime/BatchQueue.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/runtime/LocalCounter.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/runtime/LocalStore.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/runtime/LogWriter.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/runtime/RegexOptions.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/runtime/RuntimeDebugger.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/runtime/RuntimeFailures.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/runtime/ScheduledEvent.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
botmaker/src/scala/com/twitter/botmaker/runtime/ServiceContainer.scala,botmaker,S12,S12,FULL_SOURCE_REVIEW,D11;D16
